Function: get_partitions took 3.24249267578125e-05 seconds
Function: map_flows_partitions took 1.8835067749023438e-05 seconds
Function: map_flows_to_cluster took 0.00011229515075683594 seconds
Building model with:
51 devices, 20 partitions and 40 flows
Function: MIP.add_frac_mem_var took 0.0009148120880126953 seconds
Function: MIP.add_coverage_constraints took 0.000438690185546875 seconds
Function: MIP.add_accuracy_constraints took 0.0025069713592529297 seconds
Function: MIP.add_capacity_constraints took 0.07581233978271484 seconds
Netmon behaving like UnivmonGreedyRows
--------------------------------------------------
Starting model update
Model update took: 0.0002732276916503906 s
--------------------------------------------------
Starting model optimize
Model optimize took: 0.05680680274963379 seconds
--------------------------------------------------

VARIABLES ------------------------------
path: {32, 37, 12, 46, 48, 17, 50}
Flow 4:
partitions: [(2, 0.9)]
path: {33, 2, 41, 13, 46, 50, 22}
Flow 5:
partitions: [(1, 1.0)]
path: {32, 33, 12, 13, 46}
Flow 6:
partitions: [(3, 0.9)]
path: {1, 33, 40, 13, 46, 50, 21}
Flow 7:
partitions: [(2, 0.8)]
path: {33, 13}
Flow 8:
partitions: [(5, 0.8)]
path: {38, 8, 44, 49, 18, 50, 28}
Flow 9:
partitions: [(6, 0.9)]
path: {32, 5, 42, 12, 46, 50, 25}
Flow 10:
partitions: [(7, 0.7)]
path: {35, 3, 41, 47, 15, 50, 23}
Flow 11:
partitions: [(7, 0.8)]
path: {32, 11, 12, 45, 46, 50, 31}
Flow 12:
partitions: [(4, 1.0)]
path: {35, 5, 42, 47, 15, 50, 25}
Flow 13:
partitions: [(4, 0.7)]
path: {35, 5, 42, 47, 15, 50, 25}
Flow 14:
partitions: [(5, 1.0)]
path: {35, 11, 45, 47, 15, 50, 31}
Flow 15:
partitions: [(5, 0.9)]
path: {5, 8, 42, 44, 50, 25, 28}
Flow 16:
partitions: [(9, 0.9)]
path: {34, 39, 14, 47, 49, 50, 19}
Flow 17:
partitions: [(10, 0.9)]
path: {6, 39, 43, 49, 50, 19, 26}
Flow 18:
partitions: [(11, 0.9)]
path: {0, 38, 40, 49, 50, 18, 20}
Flow 19:
partitions: [(10, 1.0)]
path: {6, 38, 43, 49, 50, 18, 26}
Flow 20:
partitions: [(9, 0.9)]
path: {0, 39, 40, 49, 50, 19, 20}
Flow 21:
partitions: [(8, 0.7)]
path: {34, 39, 14, 47, 49, 50, 19}
Flow 22:
partitions: [(11, 0.9)]
path: {0, 39, 40, 49, 50, 19, 20}
Flow 23:
partitions: [(10, 1.0)]
path: {34, 36, 14, 47, 16, 48, 50}
Flow 24:
partitions: [(12, 0.8)]
path: {9, 11, 44, 45, 50, 29, 31}
Flow 25:
partitions: [(13, 0.7)]
path: {2, 41, 11, 45, 50, 22, 31}
Flow 26:
partitions: [(14, 0.7)]
path: {7, 43, 11, 45, 50, 27, 31}
Flow 27:
partitions: [(15, 1.0)]
path: {6, 7, 43, 26, 27}
Flow 28:
partitions: [(13, 0.8)]
path: {9, 11, 44, 45, 50, 29, 31}
Flow 29:
partitions: [(14, 0.9)]
path: {6, 38, 43, 49, 50, 18, 26}
Flow 30:
partitions: [(12, 0.9)]
path: {3, 41, 11, 45, 50, 23, 31}
Flow 31:
partitions: [(13, 0.7)]
path: {7, 10, 43, 45, 50, 27, 30}
Flow 32:
partitions: [(17, 0.7)]
path: {7, 9, 43, 44, 50, 27, 29}
Flow 33:
partitions: [(18, 0.9)]
path: {8, 9, 44, 28, 29}
Flow 34:
partitions: [(19, 0.9)]
path: {7, 8, 43, 44, 50, 27, 28}
Flow 35:
partitions: [(19, 0.9)]
path: {4, 9, 42, 44, 50, 24, 29}
Flow 36:
partitions: [(17, 1.0)]
path: {4, 9, 42, 44, 50, 24, 29}
Flow 37:
partitions: [(19, 1.0)]
path: {4, 7, 42, 43, 50, 24, 27}
Flow 38:
partitions: [(18, 1.0)]
path: {4, 37, 42, 48, 17, 50, 24}
Flow 39:
partitions: [(19, 0.8)]
path: {33, 4, 42, 13, 46, 50, 24}
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU1,CPU2} 0
ns_{CPU1,CPU2} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU3,CPU4} 0
ns_{CPU3,CPU4} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU5,CPU6} 0
ns_{CPU5,CPU6} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU7,CPU8} 0
ns_{CPU7,CPU8} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU9,CPU10} 0
ns_{CPU9,CPU10} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU11,CPU12} 0
ns_{CPU11,CPU12} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU13,CPU14} 0
ns_{CPU13,CPU14} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU15,CPU16} 0
ns_{CPU15,CPU16} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU17,CPU18} 0
ns_{CPU17,CPU18} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU19,CPU20} 0
ns_{CPU19,CPU20} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU21,CPU22} 0
ns_{CPU21,CPU22} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU23,CPU24} 0
ns_{CPU23,CPU24} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU25,CPU26} 0
ns_{CPU25,CPU26} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU27,CPU28} 0
ns_{CPU27,CPU28} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU29,CPU30} 0
ns_{CPU29,CPU30} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU31,CPU32} 0
ns_{CPU31,CPU32} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU33,CPU34} 0
ns_{CPU33,CPU34} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU35,CPU36} 0
ns_{CPU35,CPU36} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU37,CPU38} 0
ns_{CPU37,CPU38} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653061
mem_tot_{CPU39,CPU40} 0
ns_{CPU39,CPU40} 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P41 0
ns_tor_P41 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P42 0
ns_tor_P42 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P43 0
ns_tor_P43 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P44 0
ns_tor_P44 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P45 2.04849
ns_tor_P45 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P46 0
ns_tor_P46 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P47 0
ns_tor_P47 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P48 5.09766
ns_tor_P48 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P49 0
ns_tor_P49 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P410 8.15625
ns_tor_P410 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P411 0
ns_tor_P411 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P412 6.11719
ns_tor_P412 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P413 9.68555
ns_tor_P413 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P414 8.66602
ns_tor_P414 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P415 0
ns_tor_P415 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P416 5.09766
ns_tor_P416 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P417 0
ns_tor_P417 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P418 5.60742
ns_tor_P418 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P419 0
ns_tor_P419 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_tor_P420 0
ns_tor_P420 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_l1_P41 0
ns_l1_P41 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_l1_P42 0
ns_l1_P42 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_l1_P43 0
ns_l1_P43 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_l1_P44 4.08756
ns_l1_P44 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_l1_P45 0.00943066
ns_l1_P45 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_l1_P46 3.56836
ns_l1_P46 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_l1_P47 0.509766
ns_l1_P47 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_l1_P48 0
ns_l1_P48 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_l1_P49 0
ns_l1_P49 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_l1_P410 13.7637
ns_l1_P410 6.75676
--------------------------------------------------

VARIABLES ------------------------------
Objective: 6.756756756756757
mem_tot_l2_P4 21.9011
ns_l2_P4 6.75676
--------------------------------------------------

Throughput: 98.0 Mpps, ns per packet: 10.204081632653061
Resources: 15.841305651798342
Used Cores: 0, Total CPUS: 0, Switch Memory: 94.31607128872237

Sketch (0) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 0, Rows: 3
(0.000,13)    (0.900,33)    
Total frac: 0.900

Sketch (1) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 1, Rows: 3
(0.000,12)    (0.000,48)    (0.000,50)    (0.000,17)    (0.000,46)    (0.000,33)    (1.000,32)    (0.000,37)    (0.000,13)    
Total frac: 1.000

Sketch (2) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 2, Rows: 3
(0.000,41)    (0.000,50)    (0.000,2)    (0.800,33)    (0.000,13)    (0.100,46)    (0.000,22)    
Total frac: 0.900

Sketch (3) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 3, Rows: 3
(0.000,40)    (0.000,46)    (0.000,33)    (0.100,37)    (0.000,23)    (0.000,13)    (0.000,1)    (0.900,50)    (0.000,48)    (0.000,41)    (0.000,17)    (0.000,3)    (0.000,21)    
Total frac: 1.000

Sketch (4) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 4, Rows: 3
(0.000,15)    (1.000,35)    (0.000,5)    (0.000,25)    (0.000,50)    (0.000,47)    (0.000,42)    
Total frac: 1.000

Sketch (5) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 5, Rows: 3
(0.000,8)    (0.000,28)    (0.000,5)    (0.000,11)    (0.100,31)    (0.000,49)    (0.000,38)    (0.000,42)    (0.000,25)    (0.000,45)    (0.000,18)    (0.000,44)    (0.000,47)    (0.000,15)    (0.900,50)    (0.000,35)    
Total frac: 1.000

Sketch (6) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 6, Rows: 3
(0.000,12)    (0.900,32)    (0.000,42)    (0.000,5)    (0.000,25)    (0.000,46)    (0.000,50)    
Total frac: 0.900

Sketch (7) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 7, Rows: 3
(0.000,3)    (0.000,23)    (0.000,46)    (0.700,50)    (0.000,12)    (0.000,15)    (0.000,32)    (0.000,35)    (0.000,45)    (0.000,11)    (0.100,31)    (0.000,41)    (0.000,47)    
Total frac: 0.800

Sketch (8) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 8, Rows: 3
(0.000,34)    (0.000,14)    (0.000,19)    (0.000,47)    (0.000,50)    (0.000,39)    (0.700,49)    
Total frac: 0.700

Sketch (9) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 9, Rows: 3
(0.000,47)    (0.000,20)    (0.000,34)    (0.000,39)    (0.900,49)    (0.000,14)    (0.000,50)    (0.000,0)    (0.000,40)    (0.000,19)    
Total frac: 0.900

Sketch (10) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 10, Rows: 3
(0.000,6)    (0.000,18)    (0.000,49)    (0.000,16)    (0.000,39)    (0.000,34)    (0.000,14)    (0.000,38)    (0.000,36)    (0.000,26)    (1.000,50)    (0.000,19)    (0.000,43)    (0.000,48)    (0.000,47)    
Total frac: 1.000

Sketch (11) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 11, Rows: 3
(0.000,50)    (0.000,39)    (0.000,0)    (0.000,40)    (0.000,18)    (0.000,19)    (0.000,20)    (0.900,49)    (0.000,38)    
Total frac: 0.900

Sketch (12) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 12, Rows: 3
(0.000,45)    (0.000,50)    (0.000,3)    (0.000,23)    (0.000,41)    (0.000,44)    (0.000,9)    (0.900,31)    (0.000,29)    (0.000,11)    
Total frac: 0.900

Sketch (13) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 13, Rows: 3
(0.000,41)    (0.000,30)    (0.000,10)    (0.000,43)    (0.000,9)    (0.000,50)    (0.000,22)    (0.100,31)    (0.000,29)    (0.000,2)    (0.000,11)    (0.000,7)    (0.700,45)    (0.000,44)    (0.000,27)    
Total frac: 0.800

Sketch (14) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 14, Rows: 3
(0.700,43)    (0.000,6)    (0.200,49)    (0.000,31)    (0.000,26)    (0.000,45)    (0.000,50)    (0.000,11)    (0.000,7)    (0.000,27)    (0.000,38)    (0.000,18)    
Total frac: 0.900

Sketch (15) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 15, Rows: 3
(0.000,7)    (1.000,27)    (0.000,6)    (0.000,43)    (0.000,26)    
Total frac: 1.000

Sketch (16) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 16, Rows: 3

Total frac: 0.000

Sketch (17) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 17, Rows: 3
(0.300,24)    (0.000,27)    (0.700,29)    (0.000,50)    (0.000,4)    (0.000,7)    (0.000,43)    (0.000,42)    (0.000,44)    (0.000,9)    
Total frac: 1.000

Sketch (18) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 18, Rows: 3
(0.000,17)    (0.000,8)    (0.000,50)    (0.000,24)    (0.000,48)    (0.000,28)    (0.000,9)    (1.000,37)    (0.000,42)    (0.000,4)    (0.900,29)    (0.000,44)    
Total frac: 1.900

Sketch (19) (cm: eps0: 0.00625, del0: 0.05, min_mem: 1.69921875)
Par0 id: 19, Rows: 3
(0.000,4)    (0.000,7)    (0.102,43)    (0.000,9)    (0.002,44)    (0.000,13)    (0.000,29)    (0.000,8)    (0.796,50)    (0.102,24)    (0.000,27)    (0.000,28)    (0.000,46)    (0.000,42)    (0.000,33)    
Total frac: 1.002

Device (0) {CPU1,CPU2}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (1) {CPU3,CPU4}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (2) {CPU5,CPU6}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (3) {CPU7,CPU8}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (4) {CPU9,CPU10}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (5) {CPU11,CPU12}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (6) {CPU13,CPU14}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (7) {CPU15,CPU16}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (8) {CPU17,CPU18}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (9) {CPU19,CPU20}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (10) {CPU21,CPU22}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (11) {CPU23,CPU24}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (12) {CPU25,CPU26}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (13) {CPU27,CPU28}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (14) {CPU29,CPU30}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (15) {CPU31,CPU32}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (16) {CPU33,CPU34}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (17) {CPU35,CPU36}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (18) {CPU37,CPU38}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (19) {CPU39,CPU40}:
Rows total: 0.0
Mem total: 0.0
Throughput: 98.0

Device (20) tor_P41:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (21) tor_P42:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (22) tor_P43:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (23) tor_P44:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (24) tor_P45:
Rows total: 1.2055499997998333
Mem total: 2.048493163722373
Throughput: 148.0

Device (25) tor_P46:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (26) tor_P47:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (27) tor_P48:
Rows total: 3.0
Mem total: 5.09765625
Throughput: 148.0

Device (28) tor_P49:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (29) tor_P410:
Rows total: 4.8
Mem total: 8.15625
Throughput: 148.0

Device (30) tor_P411:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (31) tor_P412:
Rows total: 3.6
Mem total: 6.1171875
Throughput: 148.0

Device (32) tor_P413:
Rows total: 5.7
Mem total: 9.685546875
Throughput: 148.0

Device (33) tor_P414:
Rows total: 5.1
Mem total: 8.666015625
Throughput: 148.0

Device (34) tor_P415:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (35) tor_P416:
Rows total: 3.0
Mem total: 5.09765625
Throughput: 148.0

Device (36) tor_P417:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (37) tor_P418:
Rows total: 3.3
Mem total: 5.607421875
Throughput: 148.0

Device (38) tor_P419:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (39) tor_P420:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (40) l1_P41:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (41) l1_P42:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (42) l1_P43:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (43) l1_P44:
Rows total: 2.4055499997998333
Mem total: 4.087555663722373
Throughput: 148.0

Device (44) l1_P45:
Rows total: 0.005549999799833371
Mem total: 0.009430663722373112
Throughput: 148.0

Device (45) l1_P46:
Rows total: 2.1
Mem total: 3.568359375
Throughput: 148.0

Device (46) l1_P47:
Rows total: 0.3
Mem total: 0.509765625
Throughput: 148.0

Device (47) l1_P48:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (48) l1_P49:
Rows total: 0.0
Mem total: 0.0
Throughput: 148.0

Device (49) l1_P410:
Rows total: 8.1
Mem total: 13.763671875
Throughput: 148.0

Device (50) l2_P4:
Rows total: 12.888900000400335
Mem total: 21.901060547555257
Throughput: 148.0

Flow 0:
partitions: [(0, 0.9)]
path: {33, 13}
Flow 1:
partitions: [(3, 1.0)]
path: {3, 37, 41, 48, 17, 50, 23}
Flow 2:
partitions: [(3, 0.7)]
path: {33, 1, 40, 13, 46, 50, 21}
Flow 3:
partitions: [(1, 1.0)]
path: {32, 37, 12, 46, 48, 17, 50}
Flow 4:
partitions: [(2, 0.9)]
path: {33, 2, 41, 13, 46, 50, 22}
Flow 5:
partitions: [(1, 1.0)]
path: {32, 33, 12, 13, 46}
Flow 6:
partitions: [(3, 0.9)]
path: {1, 33, 40, 13, 46, 50, 21}
Flow 7:
partitions: [(2, 0.8)]
path: {33, 13}
Flow 8:
partitions: [(5, 0.8)]
path: {38, 8, 44, 49, 18, 50, 28}
Flow 9:
partitions: [(6, 0.9)]
path: {32, 5, 42, 12, 46, 50, 25}
Flow 10:
partitions: [(7, 0.7)]
path: {35, 3, 41, 47, 15, 50, 23}
Flow 11:
partitions: [(7, 0.8)]
path: {32, 11, 12, 45, 46, 50, 31}
Flow 12:
partitions: [(4, 1.0)]
path: {35, 5, 42, 47, 15, 50, 25}
Flow 13:
partitions: [(4, 0.7)]
path: {35, 5, 42, 47, 15, 50, 25}
Flow 14:
partitions: [(5, 1.0)]
path: {35, 11, 45, 47, 15, 50, 31}
Flow 15:
partitions: [(5, 0.9)]
path: {5, 8, 42, 44, 50, 25, 28}
Flow 16:
partitions: [(9, 0.9)]
path: {34, 39, 14, 47, 49, 50, 19}
Flow 17:
partitions: [(10, 0.9)]
path: {6, 39, 43, 49, 50, 19, 26}
Flow 18:
partitions: [(11, 0.9)]
path: {0, 38, 40, 49, 50, 18, 20}
Flow 19:
partitions: [(10, 1.0)]
path: {6, 38, 43, 49, 50, 18, 26}
Flow 20:
partitions: [(9, 0.9)]
path: {0, 39, 40, 49, 50, 19, 20}
Flow 21:
partitions: [(8, 0.7)]
path: {34, 39, 14, 47, 49, 50, 19}
Flow 22:
partitions: [(11, 0.9)]
path: {0, 39, 40, 49, 50, 19, 20}
Flow 23:
partitions: [(10, 1.0)]
path: {34, 36, 14, 47, 16, 48, 50}
Flow 24:
partitions: [(12, 0.8)]
path: {9, 11, 44, 45, 50, 29, 31}
Flow 25:
partitions: [(13, 0.7)]
path: {2, 41, 11, 45, 50, 22, 31}
Flow 26:
partitions: [(14, 0.7)]
path: {7, 43, 11, 45, 50, 27, 31}
Flow 27:
partitions: [(15, 1.0)]
path: {6, 7, 43, 26, 27}
Flow 28:
partitions: [(13, 0.8)]
path: {9, 11, 44, 45, 50, 29, 31}
Flow 29:
partitions: [(14, 0.9)]
path: {6, 38, 43, 49, 50, 18, 26}
Flow 30:
partitions: [(12, 0.9)]
path: {3, 41, 11, 45, 50, 23, 31}
Flow 31:
partitions: [(13, 0.7)]
path: {7, 10, 43, 45, 50, 27, 30}
Flow 32:
partitions: [(17, 0.7)]
path: {7, 9, 43, 44, 50, 27, 29}
Flow 33:
partitions: [(18, 0.9)]
path: {8, 9, 44, 28, 29}
Flow 34:
partitions: [(19, 0.9)]
path: {7, 8, 43, 44, 50, 27, 28}
Flow 35:
partitions: [(19, 0.9)]
path: {4, 9, 42, 44, 50, 24, 29}
Flow 36:
partitions: [(17, 1.0)]
path: {4, 9, 42, 44, 50, 24, 29}
Flow 37:
partitions: [(19, 1.0)]
path: {4, 7, 42, 43, 50, 24, 27}
Flow 38:
partitions: [(18, 1.0)]
path: {4, 37, 42, 48, 17, 50, 24}
Flow 39:
partitions: [(19, 0.8)]
path: {33, 4, 42, 13, 46, 50, 24}
--------------------------------------------------
Function: MIP.solve took 0.1940147876739502 seconds
Function: get_partitions_flows took 7.05718994140625e-05 seconds
Function: get_partitions_flows took 5.078315734863281e-05 seconds
Function: get_partitions_flows took 5.245208740234375e-05 seconds
Function: get_partitions_flows took 5.435943603515625e-05 seconds
Function: get_partitions_flows took 5.435943603515625e-05 seconds
Function: get_partitions_flows took 5.435943603515625e-05 seconds
Function: get_partitions_flows took 5.7220458984375e-05 seconds
Function: get_partitions_flows took 5.936622619628906e-05 seconds
Function: get_partitions_flows took 5.507469177246094e-05 seconds
Function: get_partitions_flows took 6.008148193359375e-05 seconds
Function: get_partitions_flows took 4.982948303222656e-05 seconds
Function: get_partitions_flows took 6.103515625e-05 seconds
Function: get_partitions_flows took 5.412101745605469e-05 seconds
Function: get_partitions_flows took 6.532669067382812e-05 seconds
Function: get_partitions_flows took 5.4836273193359375e-05 seconds
Function: get_partitions_flows took 5.5789947509765625e-05 seconds
Function: get_partitions_flows took 4.982948303222656e-05 seconds
Function: get_partitions_flows took 5.53131103515625e-05 seconds
Function: get_partitions_flows took 5.7220458984375e-05 seconds
Function: get_partitions_flows took 5.745887756347656e-05 seconds
--------------------------------------------------
Clustered Optimization complete
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653063
mem_tot_CPU1 0
m_access_time_CPU1 0
ns_single_CPU1 0
pdt_m_rows_CPU1 0
cores_sketch_CPU1 0
cores_dpdk_CPU1 7
ns_sketch_CPU1 10.2041
pdt_nsk_c_CPU1 0
ns_dpdk_CPU1 10.2041
pdt_nsc_dpdk_CPU1 71.4286
ns_CPU1 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653063
mem_tot_CPU2 0
m_access_time_CPU2 0
ns_single_CPU2 0
pdt_m_rows_CPU2 0
cores_sketch_CPU2 0
cores_dpdk_CPU2 7
ns_sketch_CPU2 10.2041
pdt_nsk_c_CPU2 0
ns_dpdk_CPU2 10.2041
pdt_nsc_dpdk_CPU2 71.4286
ns_CPU2 10.2041
--------------------------------------------------

VARIABLES ------------------------------
Objective: 10.204081632653063
mem_tot_CPU3 0
m_access_time_CPU3 0
ns_single_CPU3 0
pdt_m_rows_CPU3 0
cores_sketch_CPU3 0
cores_dpdk_CPU3 7
ns_sketch_CPU3 10.2041
pdt_nsk_c_CPU3 0
ns_dpdk_CPU3 10.2041
